x,y,z,r,phi,theta

-1090414163,47373,-235635110,449731,624253152,888926,15053,23708,8900
-1092924569,68747,-236151682,471577,625412120,219699,15086,23707,8900
-1095282215,52605,-236410632,680437,626761252,926134,15118,23707,8899
-1097639987,65495,-236668549,839598,628110457,900595,15150,23707,8898
-1099885983,6693,-237152822,119798,629395700,421711,15181,23707,8898
-1102171508,30249,-237393604,303082,630703562,689889,15212,23707,8897
-1104578319,81893,-237633385,340477,631799705,289486,15243,23706,8896
-1106824723,2772,-238116665,203074,633084609,236476,15274,23706,8896
-1109038352,60488,-238339375,149354,634350766,947303,15304,23706,8895
-1111252096,68479,-238561115,859662,635616990,294419,15334,23706,8894
-1113548287,05237,-239027845,576356,636647026,181857,15364,23705,8894
-1115762466,0632,-239248136,745994,637912934,898225,15394,23705,8893
-1117904276,34325,-239451932,938434,639137468,36597,15423,23705,8892
-1120006281,40154,-239902176,4744,640339244,063475,15452,23705,8892
-1122148275,38619,-240104571,019655,641563882,560324,15481,23705,8891
-1124301090,00416,-240538840,639741,642508688,846707,15509,23704,8891
-1126443499,52698,-240739849,47464,643733019,896212,15538,23704,8890
-1128473388,70106,-241173670,80205,644893048,507172,15566,23704,8890
-1130543479,97734,-241357816,246414,646076051,568846,15594,23704,8889
-1132541172,78754,-241525594,587331,647217680,799318,15621,23704,8888
-1134695510,28402,-241958519,281554,648160228,649467,15649,23703,8888
-1136693591,37527,-242124975,7605,649301571,578236,15676,23703,8887
-1138651407,58905,-242542006,530182,650419914,422879,15703,23703,8887
-1140649655,15636,-242707157,091265,651561352,446024,15730,23703,8886
-1142607540,76916,-243123755,517296,652679734,93274,15757,23703,8886
-1144533437,6015,-243272186,535104,653779844,803535,15783,23703,8885
-1146616946,63388,-243688352,602166,654678417,88198,15810,23702,8885
-1148543215,01507,-243835509,595201,655778250,166782,15836,23702,8884
-1151847642,95314,-244274073,952808,657664963,651047,15881,23702,8883
-1155587453,92992,-244803381,093726,659800265,715655,15932,23702,8882
-1159413509,14609,-245587022,346286,661690052,853526,15983,23701,8882
-1163081535,46784,-246098520,635658,663783435,854122,16033,23701,8881
-1166677229,1183,-246593074,809555,665835537,802952,16082,23701,8880
-1170328618,4605,-247070732,842882,667621958,67369,16130,23700,8879
-1173852558,7688,-247546844,163181,669632214,505914,16178,23700,8878
-1177376700,57443,-248021408,698912,671642585,283663,16226,23700,8877
-1180787073,12016,-248739823,971243,673588055,60958,16273,23700,8877
-1184295915,07041,-249181549,961478,675288746,97835,16319,23699,8876
-1187675810,29054,-249621793,073755,677215972,411685,16365,23699,8875
-1190983318,91494,-250045315,865747,679101922,811553,16410,23699,8874
-1194249269,51525,-250730997,719126,680964176,71323,16455,23699,8874
-1197615402,67316,-251137127,280746,682579285,293108,16499,23698,8873
-1200851163,65135,-251541837,819147,684423502,90332,16543,23698,8872
-1204014511,16916,-251929939,957557,686226448,559348,16586,23698,8871
-1207135976,50018,-252583080,402401,688005523,519437,16629,23698,8871
-1210299606,11172,-252969106,498398,689808629,954405,16672,23698,8870
-1213481165,49908,-253606384,717744,691313722,229106,16714,23697,8870
-1216572814,61124,-253975193,414777,693075018,173638,16756,23697,8869
-1219592023,3914,-254327505,632151,694795045,248915,16797,23697,8868
-1222568940,27889,-254948296,709779,696490978,859394,16838,23697,8868
-1225588414,44938,-255298628,720163,698211157,126126,16879,23697,8867
-1228626999,45895,-255903637,615762,699630210,543963,16919,23696,8867
-1231574445,06586,-256236896,140559,701308606,014222,16959,23696,8866
-1234449423,58228,-256553770,13117,702945735,774221,16998,23696,8865
-1237354352,21761,-257157497,087591,704599920,350699,17038,23696,8865
