R;P;T
1160,62774658203;2225,38188476562;403,505046081543
759,3580078125;1910,53067932129;725,951608276367
834,699829101563;2886,64614868164;525,680776977539
1027,95269775391;2549,13903808594;680,893412780762
926,742632293701;4127,47368164062;686,998278808594
566,015588378906;1826,84435424805;659,958660888672
1183,33541870117;3592,55840301514;832,09921875
485,72943572998;2069,90360107422;566,311557006836
942,61201171875;3079,39741210938;145,541521263123
446,811502838135;1575,13848876953;594,664315795898
1117,82053222656;3470,21928710937;405,133364868164
474,546020507813;1382,40313720703;533,253271484375
922,427752685547;2498,32397460938;126,735322189331
775,295820617676;1288,48527526855;600,55849609375
714,841381835937;1188,52144927979;598,364172363281
918,540563964844;2802,87918701172;571,078125
900,324926757812;1806,07448730469;569,293014526367
627,76589050293;1411,39207382202;483,118960571289
1213,30892333984;4189,77739257812;408,903446960449
692,598150634766;2338,34484863281;714,123764038086
1029,59099731445;3521,23489990234;435,29365234375
663,164068603516;2070,02512817383;596,363091278076
1355,68709106445;3404,10688476563;499,346675109863
1016,94160766602;2537,69805908203;779,355401611328
1196,42502441406;3614,71539916992;554,263690185547
1014,99560546875;3166,1955078125;671,304176330566
1342,31109924316;5151,25506591797;1145,8291015625
939,309387207031;1791,59073486328;558,975427246094
945,002258300781;857,552124023438;485,613885498047
1024,41809082031;1356,43397216797;381,168493652344
1059,81427001953;1888,11127471924;441,9279296875
1143,42585449219;1977,6320526123;617,990647888184
1359,13560791016;3375,54066162109;615,554840087891
1137,34600830078;1144,34365539551;520,651440429687
1193,97557373047;1348,70816040039;269,49924621582
1422,64914550781;1848,60080566406;509,787036132812
1297,95138549805;1301,4826171875;525,204476928711
1207,10473022461;2150,06362915039;775,871423339844
1284,71814651489;3027,63967285156;459,238111877441
1177,7181640625;2246,33063964844;562,574533081055
1143,13503875732;1846,49479980469;292,956909179688
989,717495727539;912,592791748047;325,81626663208
1477,67702636719;3740,12416992187;764,767095947266
1124,54012756348;1950,7647857666;411,291066741943
1239,58399963379;3369,03403320313;535,027674102783
1187,92874145508;1610,19890136719;662,340385437012
1269,50724945068;1179,70114135742;393,81491394043
1229,42894897461;1699,37967529297;459,71513671875
1163,95654296875;2921,9271484375;852,12744140625
1183,86983642578;3113,99990234375;709,092028808594
1170,80129394531;2723,05938034058;599,220364379883
1111,93115234375;1333,73542480469;430,395376205444
1319,80581817627;2589,47850341797;411,323754882813
1030,90547943115;1041,72376098633;264,889159393311
1167,89239063263;3172,58237304688;459,257164001465
1117,10687255859;2465,35672607422;641,511834716797
1367,79326477051;3388,65634765625;581,805599975586
1121,05967407227;911,470819091797;384,892636108398
1535,91569213867;2634,9073059082;437,470393371582
905,681567382813;1905,49985351563;513,576969909668
1544,41727294922;2568,56530151367;531,357408332825
1339,13212280273;1346,26889038086;389,383776092529
1096,20272827148;933,936242675781;324,589018249512
1418,36492919922;1814,40563354492;434,299264526367
1199,42874832153;1843,71994628906;203,630278015137
1102,4477722168;885,718472290039;349,305003356934
1371,79356689453;2562,79127044678;551,494259643555
1500,33955078125;1810,3649520874;443,022167205811
1166,98342895508;1119,36943969727;398,726309204102
1340,68813476562;842,143759155273;219,110037994385
1704,17152099609;3484,243359375;712,790698242188
1130,86561279297;1682,02764892578;316,365813446045
1473,21658935547;3692,89947509766;670,810063171387
1062,74002075195;1931,77648925781;449,624745178223
1323,01884765625;1749,84950561523;364,539714050293
1104,07407836914;1782,73870849609;416,634872436523
1321,66514282227;2971,2658203125;509,088081359863
1122,45582046509;2005,66095733643;474,494306182861
1037,83785095215;2848,12897949219;513,523336791992
1141,43408508301;1305,5167175293;258,818311023712
1005,71359558105;1734,41472167969;154,350206756592
1038,45528564453;1873,60070800781;410,136209869385
1066,70736694336;2304,66304321289;537,228070068359
1167,94174804688;1547,02926330566;445,990158462524
1118,51527709961;1443,21307220459;298,615475463867
1089,05667724609;636,433359909058;182,778887939453
1303,06203918457;2621,06600952148;500,146937561035
1064,55476074219;1436,81501464844;377,138208007813
1056,16342163086;1861,02658691406;268,566062164307
1030,84392089844;1411,94217529297;348,081742095947
935,349310684204;1922,48267822266;270,465676879883
633,972905731201;1564,12277832031;521,886767578125
985,563816833496;1699,79066772461;285,632736206055
702,447130966186;455,548687744141;277,22403717041
729,888056945801;1062,13165283203;427,224221801758
1057,51937866211;2331,09486083984;511,875343704224
857,77861328125;1064,26644592285;365,121676635742
811,559924316406;1388,8348449707;531,187713623047
1008,44061279297;2178,09508056641;412,277813720703
730,1368019104;1368,4968170166;327,373110198975
720,104010009766;2064,10571289063;394,104981994629
686,251416015625;1347,59093856812;371,712525558472
657,480712890625;1249,09139404297;431,368844604492
599,043841552734;987,696112060547;285,126108360291
867,758074951172;2262,03333129883;334,647343444824
696,840423583984;1554,00534820557;402,157902145386
646,068859863281;2239,83768920898;628,967807006836
837,331158447266;2096,59801025391;452,168193817139
549,702059936523;1725,76943359375;283,881958007813
420,135317230225;1193,51217842102;325,641886901855
600,690516662598;1620,69075622559;298,319503688812
431,14196472168;1416,4579284668;467,809881591797
525,056195831299;1306,08974609375;178,994887542725
438,992926025391;652,593441009521;263,329170227051
566,455642700195;1523,4701171875;227,133335113525
595,02530670166;1593,27772216797;328,049697875977
472,60509223938;1338,9203994751;490,970639038086
622,745153808594;1110,50073547363;238,441741943359
567,041655731201;1934,05338134766;491,373226928711
753,552473449707;1516,84487304687;386,485133743286
745,624337768555;1439,66506347656;255,752908325195
598,775762939453;1258,59530029297;464,001901245117
827,345648193359;2105,20546875;338,106231689453
739,851220703125;1703,90078125;514,485906982422
575,571284484863;2623,71060791016;442,007933044434
807,654919433594;1167,08323898315;432,309066772461
682,865591430664;1027,6680480957;259,424753570557
865,938757324219;1950,98630523682;546,282992553711
651,454071044922;624,963592529297;320,489756774902
736,097082519531;1315,28356933594;307,826152420044
803,997402954102;2439,46379394531;590,1365234375
639,716122436523;1556,04370117188;259,621875
674,430293273926;1239,57474365234;437,034201049805
581,550224304199;744,41598815918;411,864479827881
902,708264160156;1672,38638916016;354,407116699219
542,408641052246;925,95182723999;400,856912231445
751,329965209961;1284,66099243164;171,642631530762
721,640835189819;1735,91596679687;327,052059936523
741,732250976562;1657,92785491943;464,878356933594
652,90578918457;2280,85720214844;562,213377380371
676,404107666016;1197,73897094727;250,939228820801
657,89384765625;1120,62541503906;134,272801208496
605,563066482544;1398,13498535156;378,626959228516
575,352163696289;900,522607421875;169,436582422256
778,135084533691;1235,03069648743;135,671657085419
445,730075073242;1045,14840698242;320,396067047119
771,095462036133;2414,58586502075;547,815357971191
615,509426879883;1346,92475585937;257,30327911377
516,605334472656;1553,45159912109;592,830798339844
605,983401489258;1016,91238555908;165,153240966797
622,209872055054;944,258071899414;238,888166809082
501,057202148438;877,682760620117;219,139520263672
442,771562194824;1215,10846939087;414,51598405838
652,547872924805;1658,25177001953;391,800726318359
549,693402099609;1733,49611816406;365,220220947266
383,874733066559;1789,55678710937;508,701968383789
714,117063331604;1529,55311889648;324,900271606445
425,716659545898;1011,2288394928;347,146026611328
720,210336303711;1243,38556060791;223,102333068848
547,418209838867;1160,2955078125;349,748791503906
623,321020507812;1561,02357177734;343,675241088867
599,901727294922;897,672640991211;211,556034851074
383,969585990906;1304,40368652344;387,297658538818
542,956811523438;1158,15493469238;214,641696166992
380,330982971191;749,721612548828;150,49291229248
502,363720703125;705,659448242188;207,4633934021
499,959569168091;1526,25377197266;321,051611328125
401,195249938965;1102,27917480469;338,446176147461
392,955279541016;511,385690307617;102,365543270111
530,957250976562;1242,37056427002;357,883842468262
414,204206848145;1305,11641845703;137,796193313599
496,905026245117;1939,064453125;516,16223449707
575,419061279297;1657,40105285645;385,40403137207
443,826838684082;1604,99688720703;372,199942016602
626,887085723877;1781,37620849609;456,970294189453
510,224903869629;1341,87249145508;346,493545532227
467,181918334961;1604,84106445313;275,717411804199
479,498477172852;1816,49295654297;514,611151123047
