R;P;T
1561,21278076172;3489,76479492187;966,990466308594
1487,12995605469;2650,47504882813;714,690045166016
1306,27657318115;1715,94255867004;518,513931274414
1443,86917724609;2097,83776855469;622,550773620605
1323,96674194336;2166,75577697754;662,110774993896
1341,70813941956;2346,68545227051;665,666499328613
1347,4309677124;2601,66381835938;603,917980957031
1167,82949371338;2299,33221130371;774,786773681641
1349,01620292664;1720,90203094482;368,566972732544
1192,32880401611;967,938278198242;375,926124572754
1346,14228820801;2317,74136352539;772,526412963867
1115,85099983215;1998,68836975098;625,273650169373
1073,76145935059;1298,36379623413;416,314804077148
939,379711151123;1885,46871948242;389,910581588745
1075,13427829742;3001,50259399414;781,1318359375
1019,05336761475;2001,91606140137;513,689622044563
640,106970310211;1381,58457946777;246,564941287041
752,192964553833;1194,77486419678;306,700115203857
529,756176948547;1186,16165161133;282,894147872925
860,365745544434;2741,90846252441;788,544063568115
674,339513778687;2819,85694885254;999,091110229492
1181,58874511719;3340,81429036458;805,777862548828
762,190338134766;2012,82596969604;454,749379475911
936,253657023112;3582,39237467448;883,797821044922
788,356272379557;2753,78824869792;483,058911641439
788,71452331543;2061,07607014974;734,608688354492
468,123260498047;1713,29799397786;763,191518147787
986,121032714844;1021,64569091797;285,630661010742
820,783843994141;1135,29690551758;246,234205245972
691,659394264221;3852,73657226563;1304,09985351563
699,726898193359;2271,18231201172;516,861442565918
390,878341674805;942,987945556641;299,412590026855
530,910537719727;1244,99599456787;452,733535766602
231,311702728271;1735,2978515625;633,095092773438
378,527801513672;753,750038146973;204,399810791016
132,099437713623;369,098243713379;89,3650224208832
75,1472091674805;325,813606262207;320,996780395508
273,228942871094;1851,41723632813;537,506134033203
330,875221252441;2579,79406738281;682,663482666016
237,704177856445;937,083541870117;332,005790710449
401,563873291016;1052,87316894531;293,209243774414
161,900169372559;469,116905212402;375,784881591797
44,1843614578247;1274,87596130371;472,312393188477
362,475547790527;2446,53049468994;633,157913208008
169,567115783691;3278,82055664063;951,064056396484
386,223739624023;1253,52911376953;397,582542419434
706,95263671875;2237,93286132813;723,270217895508
345,606170654297;3451,22424316406;1090,30014038086
598,063659667969;346,061431884766;116,52140045166
588,986633300781;589,533508300781;472,272399902344
783,021240234375;730,915344238281;327,210144042969
453,067443847656;1520,07019042969;24,906286239624
1123,88403320313;3493,47607421875;1007,62164306641
294,979431152344;2680,14135742188;454,322021484375
917,716369628906;764,500671386719;203,226577758789
918,718933105469;759,5439453125;686,465515136719
1140,7490234375;1911,99755859375;841,015197753906
615,470275878906;1340,01196289063;2,01106548309326
941,500427246094;1616,16479492188;421,574279785156
508,146240234375;1136,53869628906;134,666915893555
668,74853515625;563,127258300781;420,443542480469
740,474792480469;2185,09985351563;780,740051269531
235,40625;1383,765625;444,368041992188
266,713775634766;1120,10144042969;481,323699951172
467,474945068359;838,673828125;487,035705566406
852,938293457031;2391,248046875;765,186828613281
205,795364379883;2780,26098632813;484,467346191406
869,101196289063;2508,140625;664,252990722656
379,849273681641;689,689575195313;111,223388671875
652,104187011719;249,056015014648;72,0283355712891
430,582763671875;260,297088623047;327,99072265625
783,878234863281;3175,69506835938;939,315246582031
162,881118774414;2935,93872070313;724,137878417969
224,673034667969;239,8896484375;158,32014465332
187,842147827148;754,738342285156;340,27392578125
110,946144104004;222,720886230469;219,525772094727
